63,0.01013277,0.00088525,0.83577512,0.84375892,0.00946218
64,0.01073679,0.00092914,0.82485656,0.83333047,0.01016872
65,0.01133135,0.00097256,0.81330384,0.82228115,0.01091757
66,0.01189646,0.00101367,0.80112812,0.81062094,0.01171055
67,0.01243099,0.00105239,0.78836227,0.7983801,0.0125477
68,0.01301491,0.00108787,0.77504035,0.7855901,0.01342908
69,0.01403907,0.00111603,0.76111836,0.77220146,0.0143526
70,0.01507518,0.00114012,0.74617149,0.7577694,0.01530534
71,0.01603678,0.00116077,0.73019433,0.74228256,0.0162852
72,0.01692036,0.00117792,0.71326605,0.72581708,0.01729228
73,0.01782136,0.00119276,0.69546913,0.7084527,0.01832666
74,0.01920429,0.00121079,0.67679111,0.69017213,0.01938794
75,0.02053423,0.00122463,0.65675884,0.67048593,0.02047335
76,0.02170339,0.00123292,0.63543182,0.64944855,0.02158252
77,0.02270695,0.00123571,0.61297624,0.62722401,0.0227156
78,0.02372516,0.00123434,0.58956253,0.60398122,0.02387274
79,0.02560042,0.00123382,0.56518347,0.57970692,0.0250531
80,0.0272979,0.00122569,0.53900602,0.55353693,0.02625103
81,0.0286174,0.00120888,0.51121565,0.52565312,0.02746578
82,0.02955789,0.00118389,0.48219301,0.4964396,0.02869754
83,0.03033501,0.00114867,0.4523179,0.46628143,0.02994656
84,0.03187019,0.00109032,0.42176182,0.43534695,0.0312053
85,0.03292464,0.00102272,0.38981544,0.40287983,0.03242753
86,0.03330254,0.0009501,0.35695521,0.36936808,0.03360568
87,0.03305306,0.00087416,0.32384062,0.33549572,0.03473993
88,0.0323976,0.00079403,0.29107965,0.30189673,0.03583041
89,0.03202425,0.00069941,0.25906571,0.2689827,0.0368685
90,0.03101236,0.00060562,0.22753779,0.23647703,0.03780172
91,0.02933109,0.00051712,0.19710492,0.20502317,0.03862126
92,0.02713837,0.00043542,0.16839991,0.1752937,0.03932707
93,0.02464356,0.0003601,0.14190148,0.14780157,0.03991903
94,0.02216335,0.00028594,0.11788748,0.12284969,0.04039249
95,0.01950055,0.00022189,0.09633719,0.10042657,0.0407201
96,0.0799379,0.000687,0.07741068,0.08071154,0.04089703
