36,0.0015836,0.00001509,0.96505584,0.96514972,0.00009727
37,0.00162936,0.00001688,0.96345731,0.96356531,0.00011207
38,0.00168264,0.00001885,0.96181127,0.96193504,0.00012867
39,0.0017822,0.0000219,0.96011001,0.96025134,0.00014718
40,0.00188895,0.00002512,0.95830619,0.95846761,0.00016841
41,0.00199504,0.00002833,0.95639246,0.95657661,0.00019251
42,0.00210045,0.00003151,0.9543695,0.954579,0.00021947
43,0.00222139,0.00003542,0.95223803,0.95247546,0.00024928
44,0.00243867,0.00004375,0.9499818,0.95025041,0.00028267
45,0.0026704,0.00005276,0.94750012,0.94780717,0.00032395
46,0.00290013,0.0000617,0.94477789,0.94513123,0.00037385
47,0.00312769,0.00007058,0.94181723,0.9422246,0.00043235
48,0.00337109,0.00008053,0.93862042,0.93908946,0.00049947
49,0.00372039,0.0000973,0.93517061,0.93570983,0.00057626
50,0.00408342,0.00011504,0.93135524,0.93197887,0.00066914
51,0.00444153,0.00013258,0.92715974,0.92788273,0.00077919
52,0.0047943,0.00014989,0.92258937,0.92342636,0.00090639
53,0.00516303,0.00016869,0.91764987,0.91861511,0.00105076
54,0.00565472,0.00019758,0.91232399,0.91343275,0.00121383
55,0.00615829,0.0002277,0.90647909,0.90775444,0.00140495
56,0.00665104,0.00025726,0.90010244,0.90156806,0.00162564
57,0.00713217,0.00028622,0.89320577,0.89488452,0.00187593
58,0.00761714,0.00031655,0.88580175,0.88771551,0.00215582
59,0.00818503,0.00035815,0.87788566,0.88005689,0.00246715
60,0.00875158,0.00040067,0.86936411,0.87182356,0.00282103
61,0.00929932,0.000442,0.86023828,0.86301661,0.00321932
62,0.00982723,0.00048206,0.85052894,0.85365505,0.00366203
63,0.01035285,0.00052499,0.84025803,0.84375892,0.00414916
64,0.01096576,0.00059151,0.82942589,0.83333047,0.0046855
65,0.01156876,0.00065977,0.81792334,0.82228115,0.00529966
66,0.01214181,0.00072537,0.8057601,0.81062094,0.00599643
67,0.01268376,0.00078818,0.79297042,0.7983801,0.00677583
68,0.01327407,0.00084976,0.77958985,0.7855901,0.00763788
69,0.0143011,0.00091809,0.76557365,0.77220146,0.00858301
70,0.01533896,0.00098367,0.75048456,0.7577694,0.00961353
71,0.01630167,0.00104446,0.73431794,0.74228256,0.0107299
72,0.01718572,0.00110025,0.7171565,0.72581708,0.01193218
73,0.01808704,0.00115133,0.69908662,0.7084527,0.01322047
74,0.0194724,0.00119929,0.68009979,0.69017213,0.01459394
75,0.02080413,0.00124068,0.65972645,0.67048593,0.01604728
76,0.02197396,0.00127476,0.63803142,0.64944855,0.01757973
77,0.02297704,0.00130143,0.61518669,0.62722401,0.01919143
78,0.023993,0.00132152,0.59136856,0.60398122,0.02088253
79,0.02586084,0.00133781,0.56657632,0.57970692,0.02265042
80,0.02754907,0.00134389,0.53998714,0.55353693,0.02447857
81,0.02885828,0.00133897,0.51179454,0.52565312,0.0263645
82,0.0297876,0.00132352,0.48238613,0.4964396,0.02830852
83,0.03055305,0.00129683,0.45214799,0.46628143,0.03031097
84,0.0320769,0.00125206,0.42125561,0.43534695,0.03236807
85,0.03311895,0.00119505,0.3889984,0.40287983,0.03445551
86,0.03348343,0.00112866,0.35586045,0.36936808,0.03656955
87,0.03321982,0.00105486,0.32250848,0.33549572,0.03871061
88,0.03254886,0.00097059,0.28955548,0.30189673,0.04087906
89,0.03215456,0.000855,0.25740188,0.2689827,0.04305413
90,0.0311222,0.00073879,0.22580977,0.23647703,0.04510906
91,0.02942229,0.00062949,0.19538238,0.20502317,0.04702293
92,0.02721293,0.00052888,0.16674008,0.1752937,0.04879596
93,0.02470236,0.00043765,0.14034818,0.14780157,0.05042834
94,0.02220247,0.00035408,0.1164721,0.12284969,0.05191373
95,0.01952378,0.00028122,0.09508252,0.10042657,0.05321345
96,0.07994923,0.00092557,0.07632721,0.08071154,0.05321345
