age,4.2,3.1,3.3,4.3,5.4
1,0.00547168,0.0002308,1,1,0
2,0.00352209,0.0002246,0.9942981,0.99451518,0.00021827
3,0.00131902,0.00021818,0.99055253,0.99097671,0.00042804
4,0.00020722,0.00020589,0.98901599,0.98963759,0.0006281
5,0.00017835,0.00018742,0.98860303,0.98940857,0.00081416
6,0.00014951,0.00016895,0.98823742,0.98920874,0.00098192
7,0.00012068,0.0001505,0.98791912,0.98903809,0.00113137
8,0.00009649,0.0001349,0.98764809,0.9888966,0.00126253
9,0.00010014,0.00013638,0.98741682,0.98877953,0.00137817
10,0.00010842,0.0001407,0.98718044,0.98865848,0.00149499
11,0.00011669,0.00014501,0.9869315,0.98852872,0.00161576
12,0.00012497,0.00014933,0.98666998,0.98839027,0.00174049
13,0.00014295,0.00015515,0.98639592,0.98824311,0.00186917
14,0.00021916,0.00017003,0.9860981,0.98807725,0.00200304
15,0.00030503,0.00018641,0.98570935,0.98783259,0.00214939
16,0.00039081,0.00020275,0.9852186,0.98749918,0.00230946
17,0.00047648,0.00021906,0.98462597,0.98707712,0.00248323
18,0.00056505,0.00023603,0.98393166,0.98656651,0.00267073
19,0.00067156,0.00025708,0.98313215,0.98596455,0.00287272
20,0.00078086,0.00027876,0.98220552,0.98525381,0.00309391
21,0.00088989,0.00030037,0.98114841,0.98443159,0.0033351
22,0.00099861,0.0003219,0.97996124,0.98349816,0.00359627
23,0.00109644,0.00034456,0.97864445,0.98245386,0.00387744
24,0.00113069,0.00037436,0.97720787,0.98130926,0.00417951
25,0.00115429,0.00040528,0.97570772,0.98012604,0.0045079
26,0.0011778,0.00043611,0.97415356,0.97891455,0.00486354
27,0.00120121,0.00046684,0.97254561,0.97767489,0.00524641
28,0.00122465,0.0004982,0.97088411,0.97640719,0.00565653
29,0.00124885,0.00053377,0.96916845,0.97511125,0.00609449
30,0.00127307,0.00056994,0.96739374,0.97378538,0.00656371
31,0.00129718,0.000606,0.9655594,0.97242941,0.00706479
32,0.00132118,0.00064192,0.96366573,0.97104346,0.00759774
33,0.0013465,0.00067871,0.96171304,0.96962768,0.00816256
34,0.00138034,0.00072129,0.95969921,0.96818007,0.00875958
35,0.00141543,0.00076469,0.95761011,0.96668805,0.00939076
36,0.00145034,0.0008079,0.95544376,0.96514972,0.01005643
37,0.00148506,0.00085093,0.9532006,0.96356531,0.01075662
38,0.00152592,0.00089997,0.95088112,0.96193504,0.01149134
39,0.00160449,0.0009859,0.94847335,0.96025134,0.01226553
40,0.0016889,0.00107758,0.94590331,0.95846761,0.01310873
41,0.00177278,0.00116876,0.94315974,0.95657661,0.01402592
42,0.00185609,0.00125943,0.94024394,0.954579,0.01501716
43,0.00195042,0.00136339,0.93715727,0.95247546,0.01608251
44,0.00211344,0.00154954,0.93387595,0.95025041,0.01723174
45,0.00228664,0.00174813,0.93025075,0.94780717,0.0185232
46,0.00245828,0.00194514,0.92625998,0.94513123,0.0199668
47,0.00262821,0.00214044,0.9219076,0.9422246,0.0215628
48,0.00280718,0.00236365,0.91719791,0.93908946,0.02331146
49,0.00304886,0.00276265,0.91209521,0.93570983,0.02523712
50,0.00329813,0.00318692,0.90636404,0.93197887,0.02748436
51,0.00354381,0.0036061,0.89997387,0.92788273,0.030078
52,0.00378561,0.00401972,0.89293572,0.92342636,0.03301902
53,0.00403376,0.0044442,0.88526158,0.91861511,0.0363085
54,0.00433983,0.00496263,0.8769374,0.91343275,0.03995406
55,0.0046498,0.00548826,0.86781707,0.90775444,0.04399578
56,0.00495255,0.00600322,0.85789389,0.90156806,0.04844246
57,0.0052476,0.00650665,0.84719001,0.89488452,0.05329683
58,0.00554462,0.00701037,0.83572921,0.88771551,0.05856188
59,0.00589299,0.00757566,0.82351464,0.88005689,0.0642484
60,0.00624,0.00813661,0.81044271,0.87182356,0.07040513
61,0.00657476,0.00867939,0.79652607,0.86301661,0.07704433
62,0.00689662,0.00920297,0.78180183,0.85365505,0.08417126
63,0.00721475,0.0097231,0.76630893,0.84375892,0.09179161
64,0.00757614,0.01032039,0.75006257,0.83333047,0.09992181
65,0.00792934,0.0109071,0.73295594,0.82228115,0.10863098
66,0.0082637,0.01146506,0.71501764,0.81062094,0.11793835
67,0.00857856,0.01199314,0.6963043,0.7983801,0.12785364
68,0.00894038,0.01244413,0.67687441,0.7855901,0.1383873
69,0.00967346,0.01258793,0.65677685,0.77220146,0.14947475
70,0.01042469,0.01265576,0.63601602,0.7577694,0.1606734
71,0.01112298,0.01269347,0.61466956,0.74228256,0.1719197
72,0.01176578,0.01270117,0.5928286,0.72581708,0.18322589
73,0.01243834,0.01265882,0.57058467,0.7084527,0.19460442
